sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance951,left ear wenli variance246,left ear wenli mean214,right ear wenli mean1184
20,0.0026402871495433055,0.0001864351473445932,2.1044216752942218e-05,0.021742141754225296,-0.022721204215920044,-0.0024047412350052554,-0.0246867239579154,0.06806846673919044,-0.0016882746250626148,-0.030022529682978753,0.07811545527930414,-0.004906192072673743,-0.01134715946449861,-0.05306187593957086,-0.05663188116137919
21,0.03594659444301197,0.0014022522736304617,0.00015791649477994667,0.034404821438359136,-0.031343710629640906,0.023977053112362257,-0.020277767745067756,0.055130244368719716,-0.004270040209505861,-0.03185981789103456,0.14313279444459912,-0.021237096246139786,0.0030644385875136936,-0.08652603132513628,-0.04767747766495662
22,-0.14612609227294773,0.00040841108063406975,4.603346143426561e-05,0.02405401093262541,-0.024295445001890154,-0.0025191206972579967,-0.04589768811618,0.06131177959101877,-0.0025917239836936467,-0.05256613351853246,0.19802473232999687,-0.004348061376383097,0.00834532827744231,-0.06916022699042111,-0.009371322543955894
23,-0.20051050762970246,-0.004113886623540885,-0.0004630703958025518,-0.023045512528764838,0.007776434983978164,0.010042562486796774,-0.1626946509494481,0.05958175831570665,-0.05033404338771854,-0.00482764919276228,0.04613693802195069,0.09444107186707257,-0.004502863463316333,-0.0689523596928065,0.043777672020113526
24,0.0406350714838981,0.0005012911326319979,5.648956048516348e-05,0.02502135242014689,-0.024954145086585756,-0.0025669798063249053,0.01144789040514575,0.06368648256733613,-0.04038823263298567,-0.031592364544292255,0.0792333483613938,0.005564339789739884,0.008910670343029893,-0.06445573133228022,0.01559491840347451
25,-0.021277377497603528,0.0007801776548114519,8.788559264860203e-05,0.027925942775251154,-0.026931992555751315,-0.0027106840807645323,-0.020449787278678373,0.07860150244969527,-0.048929976531781876,-0.042654855147227284,0.07896911908744544,-0.028291868247254583,-0.010182608881873691,-0.07111161740659658,0.006716797836697067
26,0.03181263531967447,0.0013244005589584595,0.00014915223138449923,0.03359399939576821,-0.030791590664750172,0.01974996395132806,-0.19663219360267142,0.06479463199298234,-0.004873838412363034,-0.03316413747333575,0.14807184933455908,0.021783617823947672,0.02097409956385008,-0.07252784251380397,-0.021604881645189648
27,0.016200581511749572,0.0010314711641957644,0.00011617530360859069,0.03054315316589279,-0.028714151936094827,-0.0028401702644468823,0.0036644843413031706,0.07119407818507023,-0.01349583397103267,0.01060906027682036,-0.022206979951259607,-0.004526663199196302,0.0036347610136085945,-0.04060058271437928,0.03504757064794549
28,-0.09531490289432973,-0.00012768173938579793,-1.4317921947043699e-05,0.01847062876592324,-0.020493504990490644,-0.0022428835054023183,-0.0019156381962100915,0.07416088657078812,-0.013050740731398574,-0.014870716169708587,0.03140784977672067,0.0012220829725984777,-0.00021078877811163155,-0.005312732727674025,0.021826880126005907
29,0.01838093030814169,0.00042639581218804597,4.805811721865706e-05,0.02424132108803409,-0.024422991702640236,-0.0025283878456980086,0.04122447167314341,0.06445919557169258,-0.0641750943729462,0.006306549916183392,0.05468712632253977,-0.04066004447705666,0.020339032451160078,-0.03433894197192047,0.011348333591574514
30,0.052889252031136626,0.0005158267375865797,5.812592611912352e-05,0.025172740079997723,-0.02505723077623307,-0.0025744696934202563,0.04139792470286744,0.06461495496672497,-0.0016826547609258215,-0.0329703307003341,0.1114591571187246,-0.06510616897458936,-0.027818634622336705,-0.01694792907825004,0.039018829654172735
31,-0.01151317915261454,-0.001400902186932985,-0.00015765245747765343,-0.05214529982314418,0.014386149626958111,0.05696150030237945,-0.19299159130661792,0.0714249919207354,-0.0032265438365859218,-0.020390333064795988,0.07985665844352871,-0.10110559888534042,0.002602403428449288,0.008785050554284777,-0.050802046670619445
32,0.08304708851470038,-0.15701366877461198,-0.0013304551218444036,-0.6641081046835776,0.4915645653591725,0.03252834607219241,-0.1097293587187016,0.07416072027782572,-0.055230968201955534,-0.007821963835638017,-0.0022610573229442372,-0.15554566700153571,-0.004132609233601033,-0.07723647072259329,0.15492998347249068
33,0.004303697066226387,0.00042812037548774245,4.8252262293872655e-05,0.024259282335813002,-0.024435222208191613,-0.0025292764763703386,-0.05431899995049527,0.07432136851797927,-0.021500993242047777,-0.01147715957444942,0.037244606687146416,-0.019328289264825823,-0.04154550425260034,0.02490241133811768,0.04028785428509029
34,0.03787376923407186,-5.6974644098252e-05,-6.357973863203854e-06,0.019207039924858674,-0.020994955718097102,-0.0022793173629678414,-0.02879846864324694,0.06380953180072367,-0.00010459691131401423,0.014392168485812856,-0.04723084721609742,0.04510231831497356,-0.0032781216665601497,0.01887343319716392,0.0483571737236436
35,0.06464127095125725,0.0003862381239236893,4.353731046720778e-05,0.023823080604039384,-0.02413819564480102,-0.0025076954457566134,-0.029960078327156407,0.07036984123800737,-0.0037125496871358832,0.010574175057680052,-0.010550403904378886,0.05072827573358395,0.0008225648791491355,-0.09024904620428172,0.015366069614539176
